lat,lng,duration,distance,city
-41.072184,-41.072184,1659,28975,Wellington
-41.15544,-41.15544,1154,17903,Wellington
-41.178922,-41.178922,937,15238,Wellington
-41.129259,-41.129259,1177,20941,Wellington
-41.254657,-41.254657,707,6440,Wellington
-41.213739,-41.213739,933,13181,Wellington
-41.215958,-41.215958,914,14788,Wellington
-41.215184,-41.215184,1120,17767,Wellington
-41.14532,-41.14532,1600,29264,Wellington
-41.155545,-41.155545,1261,22926,Wellington
-41.282153,-41.282153,516,4882,Wellington
-41.281322,-41.281322,386,3680,Wellington
-41.282902,-41.282902,251,1999,Wellington
-41.269324,-41.269324,471,3893,Wellington
-41.262098,-41.262098,520,3687,Wellington
-41.26471,-41.26471,386,2964,Wellington
-41.275388,-41.275388,276,1360,Wellington
-41.27542,-41.27542,398,3011,Wellington
-41.289481,-41.289481,388,3444,Wellington
-41.288417,-41.288417,324,2250,Wellington
-41.292577,-41.292577,448,3991,Wellington
-41.283031,-41.283031,167,903,Wellington
-41.286901,-41.286901,200,1095,Wellington
-41.295704,-41.295704,418,3956,Wellington
-41.30436,-41.30436,531,4974,Wellington
-41.302029,-41.302029,476,4408,Wellington
-41.292637,-41.292637,441,2340,Wellington
-41.297614,-41.297614,519,2771,Wellington
-41.289274,-41.289274,674,4216,Wellington
-41.291374,-41.291374,507,2883,Wellington
-41.298913,-41.298913,818,7206,Wellington
-41.304154,-41.304154,620,5914,Wellington
-41.306631,-41.306631,547,5005,Wellington
-41.315654,-41.315654,682,6266,Wellington
-41.293995,-41.293995,604,5252,Wellington
-41.345142,-41.345142,1025,10838,Wellington
-41.340982,-41.340982,1095,10794,Wellington
-41.332269,-41.332269,1003,8316,Wellington
-41.325314,-41.325314,1171,11708,Wellington
-41.317875,-41.317875,977,9594,Wellington
-41.302651,-41.302651,1085,10825,Wellington
-41.220619,-41.220619,718,9132,Wellington
-41.250606,-41.250606,681,5851,Wellington
-41.25122,-41.25122,807,7182,Wellington
-41.319761,-41.319761,854,8477,Wellington
-41.313123,-41.313123,733,7266,Wellington
-41.288732,-41.288732,655,6249,Wellington
-41.262277,-41.262277,1437,21952,Wellington
-41.296066,-41.296066,427,2042,Wellington
-41.072184,-41.072184,1659,28975,Wellington
-41.15544,-41.15544,1154,17903,Wellington
-41.178922,-41.178922,937,15238,Wellington
-41.129259,-41.129259,1177,20941,Wellington
-41.254657,-41.254657,707,6440,Wellington
