lat,lng,duration,distance,city
-41.072184,174.860037,5593,30376,Wellington
-41.15544,174.83548,3485,18830,Wellington
-41.178922,174.821848,2747,15453,Wellington
-41.129259,174.832848,4569,24401,Wellington
-41.254657,174.764082,1860,6069,Wellington
-41.213739,174.869182,2563,12498,Wellington
-41.215958,174.894373,1789,14378,Wellington
-41.215184,174.926403,3486,26820,Wellington
-41.14532,175.03054,4498,31748,Wellington
-41.155545,174.978026,5766,26631,Wellington
-41.282153,174.73967,978,5179,Wellington
-41.281322,174.751049,676,4132,Wellington
-41.282902,174.760791,716,2085,Wellington
-41.269324,174.755727,1235,6039,Wellington
-41.262098,174.771132,957,3508,Wellington
-41.26471,174.781603,662,2322,Wellington
-41.275388,174.772378,653,1183,Wellington
-41.27542,174.76255,1840,3193,Wellington
-41.289481,174.75813,678,2841,Wellington
-41.288417,174.764653,1106,2972,Wellington
-41.292577,174.758859,1184,3348,Wellington
-41.283031,174.771004,764,1631,Wellington
-41.286901,174.773237,714,2202,Wellington
-41.295704,174.766499,1226,2987,Wellington
-41.30436,174.777654,1503,3972,Wellington
-41.302029,174.773721,1079,3191,Wellington
-41.292637,174.786935,1188,2658,Wellington
-41.297614,174.787135,1086,3013,Wellington
-41.289274,174.802318,1379,5080,Wellington
-41.291374,174.794803,989,3676,Wellington
-41.298913,174.803242,1711,6694,Wellington
-41.304154,174.794271,1188,4068,Wellington
-41.306631,174.763274,1323,4253,Wellington
-41.315654,174.769062,2106,6230,Wellington
-41.293995,174.745244,1576,5836,Wellington
-41.345142,174.768771,2868,9069,Wellington
-41.340982,174.785529,2622,9340,Wellington
-41.332269,174.782759,2478,7349,Wellington
-41.325314,174.832745,2429,11549,Wellington
-41.317875,174.818772,2147,8218,Wellington
-41.302651,174.820633,2070,12682,Wellington
-41.220619,174.807044,1408,9759,Wellington
-41.250606,174.774322,1263,5549,Wellington
-41.25122,174.794796,1776,8687,Wellington
-41.319761,174.798538,1710,6295,Wellington
-41.313123,174.783613,1614,5092,Wellington
-41.288732,174.72348,1131,6636,Wellington
-41.262277,174.947742,4385,26271,Wellington
-41.296066,174.776434,802,2330,Wellington
